year,subject_type,score,rank
2023,历史类,654,104
2023,历史类,650,163
2023,历史类,640,430
2023,历史类,630,899
2023,历史类,620,1569
2023,历史类,610,2526
2023,历史类,600,4244
2023,历史类,590,6137
2023,历史类,580,8443
2023,历史类,570,11293
2023,历史类,560,14213
2023,历史类,550,18060
2023,历史类,540,21961
2023,历史类,530,25876
2023,历史类,527,27627
2023,历史类,520,30526
2023,历史类,510,35865
2023,历史类,500,40571
2023,历史类,490,45122
2023,历史类,480,49538
2023,历史类,474,53767
